Segment Code,Ship Mode Code,Product_ID,Sales,Quantity,Discount,Profit,Category_Id,Date,State_Code
11,S23,1005,572.58,6,0,34.3548,S67,06-06-2024,MI
12,S22,1005,15.42,1,0,4.1634,S67,06-06-2024,MI
12,S22,1005,242.94,3,0,9.7176,S67,06-06-2024,MI
12,S22,1005,21.36,2,0,5.7672,S67,06-06-2024,MI
12,S22,1005,30.84,2,0,8.3268,S67,06-06-2024,MI
12,S22,1005,83.76,12,0,1.6752,S67,06-06-2024,MI
11,S21,1005,155.82,7,0,42.0714,S67,06-06-2024,MI
12,S22,1005,64.96,2,0,2.5984,S67,06-06-2024,MI
13,S22,1005,352.38,2,0,81.0474,S67,06-06-2024,MI
11,S22,1005,12.992,1,0.2,-0.812,S67,06-06-2024,MI
12,S22,1005,24.56,2,0,6.8768,S67,06-06-2024,MI
12,S22,1005,540.57,3,0,140.5482,S67,06-06-2024,MI
12,S22,1005,173.8,5,0,43.45,S67,06-06-2024,MI
13,S21,1005,501.81,3,0,0,S67,06-06-2024,MI
12,S22,1005,36.63,3,0,9.8901,S67,06-06-2024,MI
12,S22,1005,484.65,3,0,92.0835,S67,06-06-2024,MI
12,S23,1005,14.03,1,0,4.0687,S67,06-06-2024,MI
11,S22,1005,601.65,5,0,156.429,S67,06-06-2024,MI
12,S23,1005,31.44,3,0,8.4888,S67,06-06-2024,MI
12,S22,1005,362.92,2,0,105.2468,S67,06-06-2024,MI
13,S22,1005,348.208,7,0.2,30.4682,S67,06-06-2024,MI
12,S22,1005,100.704,6,0.2,-16.3644,S67,06-06-2024,MI
13,S22,1005,124.608,4,0.2,-23.364,S67,06-06-2024,MI
12,S20,1005,85.224,3,0.2,7.4571,S67,06-06-2024,MI
12,S22,1005,62.18,1,0,16.7886,S67,06-06-2024,MI
13,S21,1005,122.48,2,0,0,S67,06-06-2024,MI
12,S23,1005,272.94,3,0,0,S67,06-06-2024,MI
12,S23,1005,31.92,4,0,8.2992,S67,06-06-2024,MI
11,S22,1005,485.88,6,0,9.7176,S67,06-06-2024,MI
11,S22,1005,197.58,2,0,53.3466,S67,06-06-2024,MI
11,S20,1005,24.672,2,0.2,2.1588,S67,06-06-2024,MI
11,S22,1005,593.568,2,0.2,0,S67,06-06-2024,MI
11,S22,1005,338.04,3,0.2,-33.804,S67,06-06-2024,MI
11,S23,1005,11.21,1,0,3.363,S67,06-06-2024,MI
13,S22,1005,249.75,9,0,44.955,S67,06-06-2024,MI
12,S21,1005,182.94,3,0,3.6588,S67,06-06-2024,MI
12,S21,1005,193.86,2,0,11.6316,S67,06-06-2024,MI
13,S23,1005,540.048,3,0.2,-47.2542,S67,06-06-2024,MI
11,S22,1005,142.86,1,0,41.4294,S67,06-06-2024,MI
11,S22,1005,102.336,4,0.2,-12.792,S67,06-06-2024,MI
12,S22,1005,14.9,5,0,1.043,S67,06-06-2024,MI
12,S21,1005,26.96,2,0,7.0096,S67,06-06-2024,MI
12,S21,1005,161.94,3,0,9.7164,S67,06-06-2024,MI
12,S22,1005,285.552,2,0.2,35.694,S67,06-06-2024,MI
11,S22,1005,46.26,3,0,12.4902,S67,06-06-2024,MI
13,S22,1005,27.44,2,0.2,2.401,S67,06-06-2024,MI
12,S22,1005,552.56,4,0,0,S67,06-06-2024,MI
11,S21,1005,31.4,2,0,7.85,S67,06-06-2024,MI
12,S20,1005,220.776,3,0.2,-44.1552,S67,06-06-2024,MI
12,S20,1005,281.424,11,0.2,-35.178,S67,06-06-2024,MI
12,S23,1005,158.9,5,0,7.945,S67,06-06-2024,MI
13,S20,1005,80.98,1,0,1.6196,S67,06-06-2024,MI
13,S20,1005,154.44,3,0,1.5444,S67,06-06-2024,MI
11,S22,1005,119.904,6,0.2,-1.4988,S67,06-06-2024,MI
11,S22,1005,363.648,4,0.2,-86.3664,S67,06-06-2024,MI
11,S22,1005,139.424,4,0.2,17.428,S67,06-06-2024,MI
13,S21,1005,164.736,4,0.2,-39.1248,S67,06-06-2024,MI
12,S22,1005,33.87,3,0,8.8062,S67,06-06-2024,MI
12,S22,1005,16.784,1,0.2,-0.2098,S67,06-06-2024,MI
12,S22,1005,540.048,3,0.2,-47.2542,S67,06-06-2024,MI
12,S22,1005,200.064,3,0.2,12.504,S67,06-06-2024,MI
12,S22,1005,247.104,6,0.2,-58.6872,S67,06-06-2024,MI
12,S22,1005,10.744,1,0.2,0.8058,S67,06-06-2024,MI
11,S22,1005,212.88,6,0,0,S67,06-06-2024,MI
11,S22,1005,40.74,3,0,0.4074,S67,06-06-2024,MI
11,S22,1005,27.056,2,0.2,2.3674,S67,06-06-2024,MI
12,S20,1005,354.9,5,0,17.745,S67,06-06-2024,MI
13,S22,1005,23.952,2,0.2,2.3952,S67,06-06-2024,MI
12,S21,1005,41.96,2,0,2.9372,S67,06-06-2024,MI
11,S22,1005,1000.02,7,0,290.0058,S67,06-06-2024,MI
13,S23,1005,59.48,2,0,8.922,S67,06-06-2024,MI
12,S20,1005,1006.056,3,0.2,88.0299,S67,06-06-2024,MI
12,S20,1005,25.12,2,0.2,1.57,S67,06-06-2024,MI
12,S22,1005,669.08,5,0.2,-167.27,S67,06-06-2024,MI
11,S21,1005,1247.64,3,0,349.3392,S67,06-06-2024,MI
12,S21,1005,169.68,6,0,45.8136,S67,06-06-2024,MI
12,S21,1005,95.94,3,0,9.594,S67,06-06-2024,MI
12,S23,1005,41.92,5,0.2,3.668,S67,06-06-2024,MI
12,S22,1005,104.28,3,0,26.07,S67,06-06-2024,MI
11,S22,1005,64.784,1,0.2,-14.5764,S67,06-06-2024,MI
12,S22,1005,454.9,5,0,0,S67,06-06-2024,MI
12,S22,1005,338.04,3,0.2,-33.804,S67,06-06-2024,MI
11,S22,1005,31.44,3,0,8.4888,S67,06-06-2024,MI
12,S22,1005,11.168,2,0.2,-2.5128,S67,06-06-2024,MI
11,S21,1005,559.62,9,0,151.0974,S67,06-06-2024,MI
11,S23,1005,97.984,2,0.2,-24.496,S67,06-06-2024,MI
11,S22,1005,497.61,9,0,129.3786,S67,06-06-2024,MI
12,S22,1005,83.36,1,0,20.84,S67,06-06-2024,MI
11,S22,1005,60.416,2,0.2,6.0416,S67,06-06-2024,MI
13,S21,1005,63.84,8,0,16.5984,S67,06-06-2024,MI
12,S23,1005,34.76,1,0,9.7328,S67,06-06-2024,MI
12,S23,1005,141.4,5,0,38.178,S67,06-06-2024,MI
11,S23,1005,127.92,5,0.2,-15.99,S67,06-06-2024,MI
12,S20,1005,49.632,4,0.2,4.9632,S67,06-06-2024,MI
13,S22,1005,78.256,2,0.2,-17.6076,S67,06-06-2024,MI
12,S20,1005,563.4,4,0,67.608,S67,06-06-2024,MI
12,S23,1005,191.88,6,0,19.188,S67,06-06-2024,MI
11,S21,1005,909.12,8,0,9.0912,S67,06-06-2024,MI
11,S22,1005,15.008,2,0.2,1.5008,S67,06-06-2024,MI
13,S23,1005,46.51,1,0,1.8604,S67,06-06-2024,MI
12,S22,1005,33.488,7,0.2,-1.2558,S67,06-06-2024,MI
11,S21,1005,27.44,2,0.2,2.401,S67,06-06-2024,MI
12,S23,1005,286.29,3,0,17.1774,S67,06-06-2024,MI
11,S23,1005,275.97,3,0,11.0388,S67,06-06-2024,MI
12,S20,1005,42.976,4,0.2,4.2976,S67,06-06-2024,MI
12,S23,1005,95.94,3,0,9.594,S67,06-06-2024,MI
12,S20,1005,46.344,3,0.2,4.6344,S67,06-06-2024,MI
12,S22,1005,900.08,4,0,117.0104,S67,06-06-2024,MI
13,S21,1005,1606.23,9,0,481.869,S67,06-06-2024,MI
11,S22,1005,104.9,5,0,25.176,S67,06-06-2024,MI
11,S22,1005,80.3,5,0,20.878,S67,06-06-2024,MI
11,S22,1005,405.64,4,0,12.1692,S67,06-06-2024,MI
12,S22,1005,324.9,5,0,38.988,S67,06-06-2024,MI
12,S22,1005,37.68,3,0.2,2.355,S67,06-06-2024,MI
12,S22,1005,636.408,3,0.2,-15.9102,S67,06-06-2024,MI
12,S20,1005,46.84,2,0,12.6468,S67,06-06-2024,MI
11,S22,1005,254.352,6,0.2,-50.8704,S67,06-06-2024,MI
12,S21,1005,501.81,3,0,0,S67,06-06-2024,MI
12,S21,1005,161.94,3,0,9.7164,S67,06-06-2024,MI
11,S23,1005,61.792,4,0.2,6.1792,S67,06-06-2024,MI
11,S22,1005,14.98,1,0,4.1944,S67,06-06-2024,MI
12,S22,1005,228.92,5,0.2,14.3075,S67,06-06-2024,MI
12,S23,1005,190.86,2,0,11.4516,S67,06-06-2024,MI
13,S22,1005,56.56,2,0,15.2712,S67,06-06-2024,MI
12,S22,1005,199.74,6,0,47.9376,S67,06-06-2024,MI
12,S22,1005,306.2,5,0,0,S67,06-06-2024,MI
13,S21,1005,68.448,4,0.2,7.7004,S67,06-06-2024,MI
13,S21,1005,215.592,3,0.2,-48.5082,S67,06-06-2024,MI
11,S23,1005,41.96,2,0,2.9372,S67,06-06-2024,MI
12,S23,1005,123.552,3,0.2,-29.3436,S67,06-06-2024,MI
11,S22,1005,628.81,7,0,12.5762,S67,06-06-2024,MI
11,S22,1005,56.45,5,0,14.677,S67,06-06-2024,MI
12,S23,1005,94.2,6,0,23.55,S67,06-06-2024,MI
11,S22,1005,63.56,2,0,3.178,S67,06-06-2024,MI
13,S22,1005,230.376,3,0.2,-48.9549,S67,06-06-2024,MI
12,S23,1005,269.49,3,0,5.3898,S67,06-06-2024,MI
12,S23,1005,107.44,8,0,27.9344,S67,06-06-2024,MI
12,S23,1005,46.53,3,0,12.0978,S67,06-06-2024,MI
12,S22,1005,571.44,4,0,165.7176,S67,06-06-2024,MI
12,S22,1005,16.91,1,0,4.5657,S67,06-06-2024,MI
12,S22,1005,153.584,2,0.2,-32.6366,S67,06-06-2024,MI
12,S22,1005,1003.62,6,0,0,S67,06-06-2024,MI
11,S23,1005,85.52,2,0,22.2352,S67,06-06-2024,MI
13,S22,1005,64.17,3,0,18.6093,S67,06-06-2024,MI
12,S23,1005,53.72,4,0,15.0416,S67,06-06-2024,MI
13,S22,1005,1117.92,4,0,55.896,S67,06-06-2024,MI
12,S22,1005,264.32,2,0.2,19.824,S67,06-06-2024,MI
11,S23,1005,1801.632,6,0.2,-337.806,S67,06-06-2024,MI
12,S22,1005,205.92,4,0,2.0592,S67,06-06-2024,MI
12,S22,1005,323.1,2,0,61.389,S67,06-06-2024,MI
11,S23,1005,33.82,2,0,9.1314,S67,06-06-2024,MI
11,S22,1005,478.08,8,0,133.8624,S67,06-06-2024,MI
13,S22,1005,489.92,8,0,0,S67,06-06-2024,MI
12,S22,1005,248.57,7,0,67.1139,S67,06-06-2024,MI
13,S22,1005,5.98,1,0,1.0166,S67,06-06-2024,MI
11,S22,1005,530.34,2,0,95.4612,S67,06-06-2024,MI
11,S22,1005,37.32,3,0,10.4496,S67,06-06-2024,MI
11,S22,1005,323.1,2,0,61.389,S67,06-06-2024,MI
11,S23,1005,261.74,2,0,65.435,S67,06-06-2024,MI
11,S23,1005,1325.85,5,0,238.653,S67,06-06-2024,MI
12,S22,1005,124.36,2,0,33.5772,S67,06-06-2024,MI
12,S23,1005,81.2,5,0,12.18,S67,06-06-2024,MI
12,S23,1005,423.28,11,0,110.0528,S67,06-06-2024,MI
13,S22,1005,481.32,4,0,125.1432,S67,06-06-2024,MI
13,S22,1005,8.928,2,0.2,0.6696,S67,06-06-2024,MI
12,S22,1005,54.5,5,0,14.17,S67,06-06-2024,MI
12,S22,1005,154.44,3,0,1.5444,S67,06-06-2024,MI
13,S22,1005,1088.76,6,0,315.7404,S67,06-06-2024,MI
12,S21,1005,47.584,2,0.2,-2.974,S67,06-06-2024,MI
12,S21,1005,55.92,5,0.2,6.291,S67,06-06-2024,MI
12,S22,1005,443.92,5,0.2,-94.333,S67,06-06-2024,MI
11,S23,1005,120.33,1,0,31.2858,S67,06-06-2024,MI
12,S22,1005,143.728,2,0.2,-32.3388,S67,06-06-2024,MI
11,S21,1005,64.784,1,0.2,-12.9568,S67,06-06-2024,MI
11,S20,1005,40.29,3,0,10.4754,S67,06-06-2024,MI
12,S20,1005,31.44,3,0,8.4888,S67,06-06-2024,MI
12,S23,1005,38.976,3,0.2,-2.436,S67,06-06-2024,MI
12,S22,1005,811.28,8,0,24.3384,S67,06-06-2024,MI
13,S22,1005,310.12,2,0,80.6312,S67,06-06-2024,MI
12,S22,1005,52.4,5,0,14.148,S67,06-06-2024,MI
12,S20,1005,129.3,2,0,6.465,S67,06-06-2024,MI
12,S22,1005,305.01,9,0,76.2525,S67,06-06-2024,MI
12,S22,1005,30.016,4,0.2,3.0016,S67,06-06-2024,MI
12,S23,1005,259.136,4,0.2,-51.8272,S67,06-06-2024,MI
12,S23,1005,22.58,2,0,5.8708,S67,06-06-2024,MI
12,S23,1005,53.424,3,0.2,4.6746,S67,06-06-2024,MI
13,S22,1005,1267.65,9,0,152.118,S67,06-06-2024,MI
11,S23,1005,449.15,5,0,8.983,S67,06-06-2024,MI
12,S22,1005,55.92,5,0.2,6.291,S67,06-06-2024,MI
13,S22,1005,727.296,8,0.2,-172.7328,S67,06-06-2024,MI
13,S23,1005,90.8,8,0,25.424,S67,06-06-2024,MI
11,S22,1005,2934.33,7,0,792.2691,S67,06-06-2024,MI
12,S21,1005,114.46,2,0,28.615,S67,06-06-2024,MI
13,S22,1005,342.864,3,0.2,38.5722,S67,06-06-2024,MI
13,S22,1005,298.464,6,0.2,26.1156,S67,06-06-2024,MI
12,S22,1005,242.94,3,0,4.8588,S67,06-06-2024,MI
12,S22,1005,265.17,1,0,47.7306,S67,06-06-2024,MI
11,S21,1005,1036.624,2,0.2,51.8312,S67,06-06-2024,MI
11,S21,1005,563.808,4,0.2,21.1428,S67,06-06-2024,MI
13,S22,1005,77.952,3,0.2,-15.5904,S67,06-06-2024,MI
12,S21,1005,67.64,5,0.2,5.9185,S67,06-06-2024,MI
11,S23,1005,1633.14,9,0,473.6106,S67,06-06-2024,MI
11,S23,1005,544.38,3,0,157.8702,S67,06-06-2024,MI
13,S22,1005,12.672,3,0.2,-3.168,S67,06-06-2024,MI
12,S22,1005,375.34,1,0,18.767,S67,06-06-2024,MI
12,S22,1005,32.544,2,0.2,-7.7292,S67,06-06-2024,MI
12,S20,1005,44.94,3,0,12.5832,S67,06-06-2024,MI
11,S21,1005,56.45,5,0,14.677,S67,06-06-2024,MI
11,S23,1005,324.9,5,0,38.988,S67,06-06-2024,MI
12,S22,1005,281.904,2,0.2,10.5714,S67,06-06-2024,MI
12,S22,1005,76.792,1,0.2,-16.3183,S67,06-06-2024,MI
11,S21,1005,111.672,9,0.2,6.9795,S67,06-06-2024,MI
13,S22,1005,580.672,4,0.2,65.3256,S67,06-06-2024,MI
13,S22,1005,443.92,4,0,13.3176,S67,06-06-2024,MI
11,S22,1005,193.95,3,0,9.6975,S67,06-06-2024,MI
12,S20,1005,77.88,2,0,3.894,S67,06-06-2024,MI
12,S21,1005,29.79,3,0,8.6391,S67,06-06-2024,MI
12,S20,1005,54.192,6,0.2,4.0644,S67,06-06-2024,MI
11,S22,1005,84.784,2,0.2,-16.9568,S67,06-06-2024,MI
12,S22,1005,29.9,5,0,5.083,S67,06-06-2024,MI
13,S22,1005,14.97,1,0,4.1916,S67,06-06-2024,MI
13,S22,1005,147.184,2,0.2,-29.4368,S67,06-06-2024,MI
12,S22,1005,68.6,5,0.2,6.0025,S67,06-06-2024,MI
12,S22,1005,435.504,3,0.2,48.9942,S67,06-06-2024,MI
13,S23,1005,900.08,4,0,117.0104,S67,06-06-2024,MI
12,S22,1005,509.488,7,0.2,-127.372,S67,06-06-2024,MI
12,S23,1005,40.74,3,0,0.4074,S67,06-06-2024,MI
11,S20,1005,83.25,3,0,14.985,S67,06-06-2024,MI
13,S21,1005,105.98,7,0,4.2392,S67,06-06-2024,MI
12,S23,1005,330.4,2,0,85.904,S67,06-06-2024,MI
12,S22,1005,7.89,1,0,0.3156,S67,06-06-2024,MI
13,S22,1005,1443.96,12,0,375.4296,S67,06-06-2024,MI
12,S23,1005,465.18,3,0,120.9468,S67,06-06-2024,MI
13,S22,1005,37.52,5,0.2,3.752,S67,06-06-2024,MI
11,S22,1005,27.096,3,0.2,2.0322,S67,06-06-2024,MI
11,S22,1005,177.568,2,0.2,-37.7332,S67,06-06-2024,MI
12,S22,1005,217.85,5,0,65.355,S67,06-06-2024,MI
11,S23,1005,69.52,2,0,19.4656,S67,06-06-2024,MI
11,S23,1005,763.44,8,0,45.8064,S67,06-06-2024,MI
11,S22,1005,113.568,2,0.2,-21.294,S67,06-06-2024,MI
12,S22,1005,39.072,3,0.2,2.9304,S67,06-06-2024,MI
12,S22,1005,98.21,7,0,28.4809,S67,06-06-2024,MI
11,S22,1005,79.4,5,0.2,5.955,S67,06-06-2024,MI
12,S22,1005,360.38,2,0,93.6988,S67,06-06-2024,MI
11,S22,1005,41.96,2,0,7.9724,S67,06-06-2024,MI
11,S22,1005,636.86,7,0,0,S67,06-06-2024,MI
12,S23,1005,118.25,5,0,34.2925,S67,06-06-2024,MI
11,S23,1005,354.9,5,0,17.745,S67,06-06-2024,MI
11,S22,1005,82.368,2,0.2,-19.5624,S67,06-06-2024,MI
12,S23,1005,720.064,4,0.2,-63.0056,S67,06-06-2024,MI
11,S22,1005,1085.42,7,0,282.2092,S67,06-06-2024,MI
12,S22,1005,57.23,1,0,14.3075,S67,06-06-2024,MI
12,S22,1005,991.2,6,0,257.712,S67,06-06-2024,MI
11,S22,1005,107.44,10,0.2,10.744,S67,06-06-2024,MI
11,S21,1005,141.4,5,0,38.178,S67,06-06-2024,MI
13,S23,1005,501.81,3,0,0,S67,06-06-2024,MI
13,S22,1005,26.4,5,0,0,S67,06-06-2024,MI
11,S21,1005,49.632,4,0.2,3.7224,S67,06-06-2024,MI
11,S21,1005,52.096,4,0.2,3.9072,S67,06-06-2024,MI
12,S22,1005,82.368,2,0.2,-19.5624,S67,06-06-2024,MI
12,S22,1005,356.94,2,0,107.082,S67,06-06-2024,MI
13,S23,1005,270.34,14,0,75.6952,S67,06-06-2024,MI
13,S22,1005,563.808,4,0.2,21.1428,S67,06-06-2024,MI
11,S22,1005,61.68,4,0,16.6536,S67,06-06-2024,MI
12,S22,1005,30.28,2,0,1.2112,S67,06-06-2024,MI
12,S22,1005,57.93,3,0,16.2204,S67,06-06-2024,MI
13,S22,1005,2591.56,4,0,621.9744,S67,06-06-2024,MI
12,S21,1005,39.296,4,0.2,3.9296,S67,06-06-2024,MI
12,S22,1005,24.816,2,0.2,1.551,S67,06-06-2024,MI
11,S22,1005,1801.632,6,0.2,-337.806,S67,06-06-2024,MI
12,S22,1005,646.2,5,0.2,-8.0775,S67,06-06-2024,MI
12,S21,1005,221.024,2,0.2,-55.256,S67,06-06-2024,MI
12,S22,1005,404.9,5,0,16.196,S67,06-06-2024,MI
12,S20,1005,13.96,2,0,0.2792,S67,06-06-2024,MI
12,S22,1005,454.86,7,0,54.5832,S67,06-06-2024,MI
12,S22,1005,67.344,6,0.2,7.5762,S67,06-06-2024,MI
13,S22,1005,1575.14,7,0,204.7682,S67,06-06-2024,MI
12,S21,1005,37.392,3,0.2,2.337,S67,06-06-2024,MI
12,S22,1005,13.72,1,0.2,1.2005,S67,06-06-2024,MI
12,S22,1005,259.136,4,0.2,-58.3056,S67,06-06-2024,MI
12,S22,1005,22.58,2,0,5.8708,S67,06-06-2024,MI
11,S21,1005,168.624,9,0.2,14.7546,S67,06-06-2024,MI
12,S21,1005,31.92,4,0,8.2992,S67,06-06-2024,MI
12,S22,1005,48.86,7,0,0.9772,S67,06-06-2024,MI
13,S22,1005,344.91,3,0,10.3473,S67,06-06-2024,MI
11,S22,1005,8.928,2,0.2,0.6696,S67,06-06-2024,MI
12,S23,1005,102.96,2,0,1.0296,S67,06-06-2024,MI
13,S22,1005,323.1,2,0,61.389,S67,06-06-2024,MI
13,S22,1005,64.784,1,0.2,-12.9568,S67,06-06-2024,MI
11,S22,1005,54.32,4,0,0.5432,S67,06-06-2024,MI
12,S22,1005,304.23,3,0,9.1269,S67,06-06-2024,MI
12,S23,1005,33.29,1,0,7.9896,S67,06-06-2024,MI
12,S22,1005,544.38,3,0,157.8702,S67,06-06-2024,MI
12,S23,1005,415.872,8,0.2,-41.5872,S67,06-06-2024,MI
12,S22,1005,16.768,2,0.2,1.4672,S67,06-06-2024,MI
12,S23,1005,704.76,4,0,162.0948,S67,06-06-2024,MI
12,S20,1005,25.984,1,0.2,-5.1968,S67,06-06-2024,MI
12,S22,1005,38.976,3,0.2,-2.436,S67,06-06-2024,MI
12,S22,1005,965.85,5,0,135.219,S67,06-06-2024,MI
13,S22,1005,169.45,5,0,42.3625,S67,06-06-2024,MI
12,S21,1005,27.92,4,0,0.5584,S67,06-06-2024,MI
13,S21,1005,147.184,2,0.2,-29.4368,S67,06-06-2024,MI
12,S20,1005,333.09,3,0,23.3163,S67,06-06-2024,MI
13,S22,1005,20.34,1,0,0.2034,S67,06-06-2024,MI
12,S21,1005,10.784,1,0.2,0.8088,S67,06-06-2024,MI
11,S22,1005,1347.52,8,0.2,84.22,S67,06-06-2024,MI
12,S21,1005,40.44,3,0,10.5144,S67,06-06-2024,MI
12,S21,1005,27.92,4,0,0.5584,S67,06-06-2024,MI
11,S22,1005,100.704,6,0.2,-1.2588,S67,06-06-2024,MI
13,S22,1005,26.86,2,0,6.715,S67,06-06-2024,MI
13,S23,1005,452.55,7,0,22.6275,S67,06-06-2024,MI
12,S22,1005,535.41,3,0,160.623,S67,06-06-2024,MI
11,S23,1005,77.55,5,0,21.714,S67,06-06-2024,MI
12,S22,1005,258.48,2,0.2,-3.231,S67,06-06-2024,MI
11,S22,1005,77.55,5,0,20.163,S67,06-06-2024,MI
11,S22,1005,24.88,2,0,6.9664,S67,06-06-2024,MI
11,S22,1005,36.63,3,0,9.8901,S67,06-06-2024,MI
11,S22,1005,80.98,1,0,3.2392,S67,06-06-2024,MI
11,S22,1005,242.94,3,0,9.7176,S67,06-06-2024,MI
13,S22,1005,166.45,5,0,39.948,S67,06-06-2024,MI
11,S22,1005,45.248,2,0.2,3.9592,S67,06-06-2024,MI
12,S22,1005,76.752,3,0.2,-9.594,S67,06-06-2024,MI
11,S22,1005,772.68,5,0.2,-57.951,S67,06-06-2024,MI
12,S22,1005,80.98,1,0,3.2392,S67,06-06-2024,MI
12,S22,1005,21.36,2,0,5.7672,S67,06-06-2024,MI
13,S22,1005,74.416,2,0.2,-14.8832,S67,06-06-2024,MI
12,S21,1005,130.71,3,0,39.213,S67,06-06-2024,MI
13,S23,1005,947.17,7,0,9.4717,S67,06-06-2024,MI
13,S23,1005,1117.92,4,0,55.896,S67,06-06-2024,MI
12,S20,1005,221.16,4,0,57.5016,S67,06-06-2024,MI
12,S23,1005,33.63,3,0,10.089,S67,06-06-2024,MI
12,S22,1005,227.136,4,0.2,-42.588,S67,06-06-2024,MI
11,S22,1005,69.52,2,0,19.4656,S67,06-06-2024,MI
12,S22,1005,36.63,3,0,9.8901,S67,06-06-2024,MI
12,S22,1005,22.58,2,0,5.8708,S67,06-06-2024,MI
12,S22,1005,243.92,5,0.2,-54.882,S67,06-06-2024,MI
12,S22,1005,485.88,6,0,19.4352,S67,06-06-2024,MI
12,S23,1005,8.94,3,0,0.6258,S67,06-06-2024,MI
12,S22,1005,344.91,3,0,10.3473,S67,06-06-2024,MI
12,S22,1005,48.816,3,0.2,-11.5938,S67,06-06-2024,MI
13,S22,1005,61.568,2,0.2,4.6176,S67,06-06-2024,MI
11,S23,1005,59.92,4,0,16.7776,S67,06-06-2024,MI
11,S23,1005,1126.02,3,0,56.301,S67,06-06-2024,MI
11,S23,1005,1263.3,6,0,315.825,S67,06-06-2024,MI
11,S22,1005,227.28,2,0,2.2728,S67,06-06-2024,MI
11,S22,1005,1117.92,4,0,55.896,S67,06-06-2024,MI
11,S22,1005,481.32,4,0,125.1432,S67,06-06-2024,MI
11,S23,1005,269.9,5,0,16.194,S67,06-06-2024,MI
12,S22,1005,1325.85,5,0,238.653,S67,06-06-2024,MI
12,S22,1005,375.34,1,0,18.767,S67,06-06-2024,MI
12,S21,1005,242.94,3,0,4.8588,S67,06-06-2024,MI
12,S23,1005,84.84,3,0,22.9068,S67,06-06-2024,MI
11,S23,1005,714.3,5,0,207.147,S67,06-06-2024,MI
13,S22,1005,17.94,3,0,3.0498,S67,06-06-2024,MI
13,S22,1005,222.32,7,0.2,25.011,S67,06-06-2024,MI
12,S23,1005,720.76,4,0,187.3976,S67,06-06-2024,MI
12,S21,1005,41.88,6,0,0.8376,S67,06-06-2024,MI
12,S23,1005,584.82,9,0,70.1784,S67,06-06-2024,MI
12,S20,1005,62.8,4,0,15.7,S67,06-06-2024,MI
12,S23,1005,44.84,5,0.2,5.605,S67,06-06-2024,MI
12,S22,1005,10.48,1,0,2.8296,S67,06-06-2024,MI
11,S22,1005,51.45,3,0,13.8915,S67,06-06-2024,MI
12,S22,1005,35.168,2,0.2,-8.3524,S67,06-06-2024,MI
11,S22,1005,186.912,6,0.2,-35.046,S67,06-06-2024,MI
12,S22,1005,35.48,1,0,0,S67,06-06-2024,MI
11,S22,1005,232.55,5,0,9.302,S67,06-06-2024,MI
12,S22,1005,139.04,4,0,38.9312,S67,06-06-2024,MI
11,S23,1005,67.78,2,0,16.945,S67,06-06-2024,MI
11,S21,1005,39.9,5,0,10.374,S67,06-06-2024,MI
12,S22,1005,62.94,3,0,11.9586,S67,06-06-2024,MI
12,S22,1005,535.41,3,0,160.623,S67,06-06-2024,MI
12,S21,1005,40.29,3,0,10.0725,S67,06-06-2024,MI
12,S22,1005,1801.632,6,0.2,-337.806,S67,06-06-2024,MI
12,S22,1005,70.26,3,0,18.9702,S67,06-06-2024,MI
12,S22,1005,105.98,2,0,4.2392,S67,06-06-2024,MI
11,S22,1005,465.18,3,0,120.9468,S67,06-06-2024,MI
12,S23,1005,36.63,3,0,9.8901,S67,06-06-2024,MI
12,S20,1005,51.45,3,0,13.8915,S67,06-06-2024,MI
12,S22,1005,332.94,3,0,6.6588,S67,06-06-2024,MI
12,S22,1005,85.52,2,0,22.2352,S67,06-06-2024,MI
11,S22,1005,15.84,3,0,0,S67,06-06-2024,MI
12,S21,1005,4.464,1,0.2,0.3348,S67,06-06-2024,MI
11,S22,1005,296.37,3,0,80.0199,S67,06-06-2024,MI
12,S23,1005,244.55,5,0,4.891,S67,06-06-2024,MI
12,S23,1005,725.84,4,0,210.4936,S67,06-06-2024,MI
12,S22,1005,15.78,2,0,0.6312,S67,06-06-2024,MI
11,S21,1005,720.76,5,0.2,54.057,S67,06-06-2024,MI
12,S22,1005,15.58,1,0,3.895,S67,06-06-2024,MI
11,S21,1005,172.736,4,0.2,-30.2288,S67,06-06-2024,MI
11,S22,1005,42.76,1,0,11.1176,S67,06-06-2024,MI
13,S21,1005,46.53,3,0,12.0978,S67,06-06-2024,MI
11,S22,1005,8.384,1,0.2,0.7336,S67,06-06-2024,MI
11,S22,1005,16.272,1,0.2,-3.8646,S67,06-06-2024,MI
12,S22,1005,78.256,2,0.2,-17.6076,S67,06-06-2024,MI
11,S20,1005,750.68,2,0,37.534,S67,06-06-2024,MI
13,S21,1005,84.55,5,0,22.8285,S67,06-06-2024,MI
11,S22,1005,40.68,2,0,0.4068,S67,06-06-2024,MI
12,S21,1005,18.16,2,0.2,1.816,S67,06-06-2024,MI
13,S22,1005,67.4,5,0,17.524,S67,06-06-2024,MI
12,S22,1005,1325.85,5,0,238.653,S67,06-06-2024,MI
13,S22,1005,83.56,4,0,1.6712,S67,06-06-2024,MI
13,S22,1005,269.49,3,0,5.3898,S67,06-06-2024,MI
12,S23,1005,34.05,3,0,9.534,S67,06-06-2024,MI
12,S23,1005,352.38,2,0,81.0474,S67,06-06-2024,MI
